payment_id,loan_id,payment_date,payment_amount,payment_method,is_delayed
2736,74,2025-08-03 15:04:32,186975.9444,Cheque,0
2737,75,2022-07-25 10:40:54,18833.66667,Online,0
2738,75,2022-08-25 10:40:54,18833.66667,Online,0
2739,75,2022-09-25 10:40:54,18833.66667,Cash,0
2740,75,2022-10-25 10:40:54,18833.66667,Online,0
2741,75,2022-11-25 10:40:54,18833.66667,Cash,0
2742,75,2022-12-25 10:40:54,18833.66667,Online,0
2743,75,2023-01-25 10:40:54,18833.66667,Cash,0
2744,75,2023-02-25 10:40:54,18833.66667,Cash,0
2745,75,2023-03-25 10:40:54,18833.66667,Cheque,0
2746,75,2023-04-25 10:40:54,18833.66667,Cheque,0
2747,75,2023-05-25 10:40:54,18833.66667,Online,0
2748,75,2023-06-25 10:40:54,18833.66667,Cheque,0
2749,75,2023-07-25 10:40:54,18833.66667,Online,0
2750,75,2023-08-25 10:40:54,18833.66667,Cash,0
2751,75,2023-09-25 10:40:54,18833.66667,Cash,0
2752,75,2023-10-25 10:40:54,18833.66667,Cheque,0
2753,75,2023-11-25 10:40:54,18833.66667,Cheque,1
2754,75,2023-12-25 10:40:54,18833.66667,Cash,0
2755,75,2024-01-25 10:40:54,18833.66667,Cash,0
2756,75,2024-02-25 10:40:54,18833.66667,Online,0
2757,75,2024-03-25 10:40:54,18833.66667,Cheque,0
2758,75,2024-04-25 10:40:54,18833.66667,Cash,1
2759,75,2024-05-25 10:40:54,18833.66667,Cash,0
2760,75,2024-06-25 10:40:54,18833.66667,Online,0
2761,75,2024-07-25 10:40:54,18833.66667,Online,0
2762,75,2024-08-25 10:40:54,18833.66667,Cheque,0
2763,75,2024-09-25 10:40:54,18833.66667,Cash,0
2764,75,2024-10-25 10:40:54,18833.66667,Online,0
2765,75,2024-11-25 10:40:54,18833.66667,Online,1
2766,75,2024-12-25 10:40:54,18833.66667,Online,1
2767,75,2025-01-25 10:40:54,18833.66667,Cheque,0
2768,75,2025-02-25 10:40:54,18833.66667,Online,0
2769,75,2025-03-25 10:40:54,18833.66667,Online,0
2770,75,2025-04-25 10:40:54,18833.66667,Online,0
2771,75,2025-05-25 10:40:54,18833.66667,Online,0
2772,75,2025-06-25 10:40:54,18833.66667,Cheque,1
2773,75,2025-07-25 10:40:54,18833.66667,Online,1
2774,75,2025-08-25 10:40:54,18833.66667,Cheque,0
2775,75,2025-09-25 10:40:54,18833.66667,Online,0
2776,75,2025-10-25 10:40:54,18833.66667,Cash,1
2777,75,2025-11-25 10:40:54,18833.66667,Cash,0
2778,75,2025-12-25 10:40:54,18833.66667,Cash,0
2779,75,2026-01-25 10:40:54,18833.66667,Online,0
2780,75,2026-02-25 10:40:54,18833.66667,Online,1
2781,75,2026-03-25 10:40:54,18833.66667,Online,0
2782,75,2026-04-25 10:40:54,18833.66667,Cheque,0
2783,75,2026-05-25 10:40:54,18833.66667,Cheque,0
2784,75,2026-06-25 10:40:54,18833.66667,Cash,0
2785,76,2023-12-01 10:25:43,89956.95,Online,0
2786,76,2024-01-01 10:25:43,89956.95,Cash,1
2787,76,2024-02-01 10:25:43,89956.95,Cash,1
2788,76,2024-03-01 10:25:43,89956.95,Cash,0
2789,76,2024-04-01 10:25:43,89956.95,Cheque,1
2790,76,2024-05-01 10:25:43,89956.95,Cash,0
2791,76,2024-06-01 10:25:43,89956.95,Cash,0
2792,76,2024-07-01 10:25:43,89956.95,Cheque,0
2793,76,2024-08-01 10:25:43,89956.95,Cheque,0
2794,76,2024-09-01 10:25:43,89956.95,Online,0
2795,76,2024-10-01 10:25:43,89956.95,Online,0
2796,76,2024-11-01 10:25:43,89956.95,Cheque,0
2797,76,2024-12-01 10:25:43,89956.95,Cheque,0
2798,76,2025-01-01 10:25:43,89956.95,Cash,0
2799,76,2025-02-01 10:25:43,89956.95,Cheque,1
2800,76,2025-03-01 10:25:43,89956.95,Cheque,0
2801,76,2025-04-01 10:25:43,89956.95,Cheque,1
2802,76,2025-05-01 10:25:43,89956.95,Online,0
2803,76,2025-06-01 10:25:43,89956.95,Online,1
2804,76,2025-07-01 10:25:43,89956.95,Cash,0
2805,76,2025-08-01 10:25:43,89956.95,Cash,0
2806,76,2025-09-01 10:25:43,89956.95,Online,0
2807,76,2025-10-01 10:25:43,89956.95,Online,1
2808,76,2025-11-01 10:25:43,89956.95,Cash,0
2809,76,2025-12-01 10:25:43,89956.95,Cheque,0
2810,76,2026-01-01 10:25:43,89956.95,Online,1
2811,76,2026-02-01 10:25:43,89956.95,Cash,0
2812,76,2026-03-01 10:25:43,89956.95,Cheque,0
2813,76,2026-04-01 10:25:43,89956.95,Cheque,0
2814,76,2026-05-01 10:25:43,89956.95,Online,0
2815,76,2026-06-01 10:25:43,89956.95,Online,0
2816,76,2026-07-01 10:25:43,89956.95,Cash,1
2817,76,2026-08-01 10:25:43,89956.95,Cheque,0
2818,76,2026-09-01 10:25:43,89956.95,Cheque,0
2819,76,2026-10-01 10:25:43,89956.95,Cheque,0
2820,76,2026-11-01 10:25:43,89956.95,Online,0
2821,76,2026-12-01 10:25:43,89956.95,Cheque,0
2822,76,2027-01-01 10:25:43,89956.95,Cheque,1
2823,76,2027-02-01 10:25:43,89956.95,Cash,0
2824,76,2027-03-01 10:25:43,89956.95,Cash,0
2825,76,2027-04-01 10:25:43,89956.95,Online,0
2826,76,2027-05-01 10:25:43,89956.95,Cash,0
2827,76,2027-06-01 10:25:43,89956.95,Cash,0
2828,76,2027-07-01 10:25:43,89956.95,Cheque,1
2829,76,2027-08-01 10:25:43,89956.95,Online,0
2830,76,2027-09-01 10:25:43,89956.95,Cash,0
2831,76,2027-10-01 10:25:43,89956.95,Online,0
2832,76,2027-11-01 10:25:43,89956.95,Cheque,0
2833,76,2027-12-01 10:25:43,89956.95,Cheque,0
2834,76,2028-01-01 10:25:43,89956.95,Cheque,1
2835,76,2028-02-01 10:25:43,89956.95,Cash,0
2836,76,2028-03-01 10:25:43,89956.95,Cheque,0
2837,76,2028-04-01 10:25:43,89956.95,Cash,0
2838,76,2028-05-01 10:25:43,89956.95,Cheque,0
2839,76,2028-06-01 10:25:43,89956.95,Cheque,0
2840,76,2028-07-01 10:25:43,89956.95,Cash,0
2841,76,2028-08-01 10:25:43,89956.95,Cash,1
2842,76,2028-09-01 10:25:43,89956.95,Online,0
2843,76,2028-10-01 10:25:43,89956.95,Online,1
2844,76,2028-11-01 10:25:43,89956.95,Online,0
2845,77,2023-04-08 04:20:36,155058.6167,Cash,0
2846,77,2023-05-08 04:20:36,155058.6167,Cheque,1
2847,77,2023-06-08 04:20:36,155058.6167,Online,1
2848,77,2023-07-08 04:20:36,155058.6167,Cheque,0
2849,77,2023-08-08 04:20:36,155058.6167,Online,0
2850,77,2023-09-08 04:20:36,155058.6167,Online,0
2851,77,2023-10-08 04:20:36,155058.6167,Cheque,0
2852,77,2023-11-08 04:20:36,155058.6167,Cheque,1
2853,77,2023-12-08 04:20:36,155058.6167,Cheque,0
2854,77,2024-01-08 04:20:36,155058.6167,Cash,0
2855,77,2024-02-08 04:20:36,155058.6167,Online,0
2856,77,2024-03-08 04:20:36,155058.6167,Cheque,0
2857,77,2024-04-08 04:20:36,155058.6167,Cash,0
2858,77,2024-05-08 04:20:36,155058.6167,Cheque,0
2859,77,2024-06-08 04:20:36,155058.6167,Online,0
2860,77,2024-07-08 04:20:36,155058.6167,Cash,0
2861,77,2024-08-08 04:20:36,155058.6167,Cash,0
2862,77,2024-09-08 04:20:36,155058.6167,Cash,0
2863,77,2024-10-08 04:20:36,155058.6167,Cash,1
2864,77,2024-11-08 04:20:36,155058.6167,Online,0
2865,77,2024-12-08 04:20:36,155058.6167,Online,0
2866,77,2025-01-08 04:20:36,155058.6167,Cheque,0
2867,77,2025-02-08 04:20:36,155058.6167,Online,0
2868,77,2025-03-08 04:20:36,155058.6167,Online,0
2869,77,2025-04-08 04:20:36,155058.6167,Online,0
2870,77,2025-05-08 04:20:36,155058.6167,Cash,0
2871,77,2025-06-08 04:20:36,155058.6167,Cheque,0
2872,77,2025-07-08 04:20:36,155058.6167,Cheque,0
2873,77,2025-08-08 04:20:36,155058.6167,Online,0
2874,77,2025-09-08 04:20:36,155058.6167,Online,0
2875,77,2025-10-08 04:20:36,155058.6167,Cash,0
2876,77,2025-11-08 04:20:36,155058.6167,Online,0
2877,77,2025-12-08 04:20:36,155058.6167,Online,0
2878,77,2026-01-08 04:20:36,155058.6167,Cheque,0
2879,77,2026-02-08 04:20:36,155058.6167,Online,0
2880,77,2026-03-08 04:20:36,155058.6167,Online,0
2881,77,2026-04-08 04:20:36,155058.6167,Cash,0
2882,77,2026-05-08 04:20:36,155058.6167,Cheque,0
2883,77,2026-06-08 04:20:36,155058.6167,Cash,0
2884,77,2026-07-08 04:20:36,155058.6167,Online,0
2885,77,2026-08-08 04:20:36,155058.6167,Cash,0
2886,77,2026-09-08 04:20:36,155058.6167,Cash,0
2887,77,2026-10-08 04:20:36,155058.6167,Cheque,0
2888,77,2026-11-08 04:20:36,155058.6167,Cheque,0
2889,77,2026-12-08 04:20:36,155058.6167,Cash,0
2890,77,2027-01-08 04:20:36,155058.6167,Cash,1
2891,77,2027-02-08 04:20:36,155058.6167,Cheque,0
2892,77,2027-03-08 04:20:36,155058.6167,Cash,0
2893,77,2027-04-08 04:20:36,155058.6167,Online,0
2894,77,2027-05-08 04:20:36,155058.6167,Cheque,0
2895,77,2027-06-08 04:20:36,155058.6167,Cheque,0
2896,77,2027-07-08 04:20:36,155058.6167,Online,1
2897,77,2027-08-08 04:20:36,155058.6167,Online,0
2898,77,2027-09-08 04:20:36,155058.6167,Online,0
2899,77,2027-10-08 04:20:36,155058.6167,Cash,0
2900,77,2027-11-08 04:20:36,155058.6167,Cheque,0
2901,77,2027-12-08 04:20:36,155058.6167,Online,0
2902,77,2028-01-08 04:20:36,155058.6167,Cash,0
2903,77,2028-02-08 04:20:36,155058.6167,Cheque,0
2904,77,2028-03-08 04:20:36,155058.6167,Online,1
2905,78,2020-08-02 00:54:06,162769.4722,Cheque,0
2906,78,2020-09-02 00:54:06,162769.4722,Cheque,0
2907,78,2020-10-02 00:54:06,162769.4722,Cheque,0
2908,78,2020-11-02 00:54:06,162769.4722,Cheque,0
2909,78,2020-12-02 00:54:06,162769.4722,Cheque,0
2910,78,2021-01-02 00:54:06,162769.4722,Cheque,0
2911,78,2021-02-02 00:54:06,162769.4722,Cash,0
2912,78,2021-03-02 00:54:06,162769.4722,Cash,0
2913,78,2021-04-02 00:54:06,162769.4722,Online,0
2914,78,2021-05-02 00:54:06,162769.4722,Cheque,0
2915,78,2021-06-02 00:54:06,162769.4722,Online,0
2916,78,2021-07-02 00:54:06,162769.4722,Cheque,1
2917,78,2021-08-02 00:54:06,162769.4722,Cheque,0
2918,78,2021-09-02 00:54:06,162769.4722,Online,0
2919,78,2021-10-02 00:54:06,162769.4722,Cash,0
2920,78,2021-11-02 00:54:06,162769.4722,Online,0
2921,78,2021-12-02 00:54:06,162769.4722,Online,0
2922,78,2022-01-02 00:54:06,162769.4722,Online,0
2923,78,2022-02-02 00:54:06,162769.4722,Cheque,0
2924,78,2022-03-02 00:54:06,162769.4722,Cheque,0
2925,78,2022-04-02 00:54:06,162769.4722,Online,0
2926,78,2022-05-02 00:54:06,162769.4722,Cheque,0
2927,78,2022-06-02 00:54:06,162769.4722,Cash,0
2928,78,2022-07-02 00:54:06,162769.4722,Cheque,0
2929,78,2022-08-02 00:54:06,162769.4722,Online,0
2930,78,2022-09-02 00:54:06,162769.4722,Online,0
2931,78,2022-10-02 00:54:06,162769.4722,Cash,0
2932,78,2022-11-02 00:54:06,162769.4722,Online,0
2933,78,2022-12-02 00:54:06,162769.4722,Cash,0
2934,78,2023-01-02 00:54:06,162769.4722,Cash,1
2935,78,2023-02-02 00:54:06,162769.4722,Online,0
2936,78,2023-03-02 00:54:06,162769.4722,Cheque,0
2937,78,2023-04-02 00:54:06,162769.4722,Cash,0
2938,78,2023-05-02 00:54:06,162769.4722,Online,0
2939,78,2023-06-02 00:54:06,162769.4722,Online,1
2940,78,2023-07-02 00:54:06,162769.4722,Cash,0
2941,79,2023-02-02 06:51:52,158151.6833,Cheque,0
2942,79,2023-03-02 06:51:52,158151.6833,Cash,0
2943,79,2023-04-02 06:51:52,158151.6833,Online,0
2944,79,2023-05-02 06:51:52,158151.6833,Online,1
2945,79,2023-06-02 06:51:52,158151.6833,Online,0
2946,79,2023-07-02 06:51:52,158151.6833,Online,0
2947,79,2023-08-02 06:51:52,158151.6833,Cash,0
2948,79,2023-09-02 06:51:52,158151.6833,Online,0
2949,79,2023-10-02 06:51:52,158151.6833,Cheque,0
2950,79,2023-11-02 06:51:52,158151.6833,Online,0
2951,79,2023-12-02 06:51:52,158151.6833,Cash,0
2952,79,2024-01-02 06:51:52,158151.6833,Cash,1
2953,79,2024-02-02 06:51:52,158151.6833,Cheque,1
2954,79,2024-03-02 06:51:52,158151.6833,Online,0
2955,79,2024-04-02 06:51:52,158151.6833,Online,0
2956,79,2024-05-02 06:51:52,158151.6833,Cash,0
2957,79,2024-06-02 06:51:52,158151.6833,Cheque,1
2958,79,2024-07-02 06:51:52,158151.6833,Online,0
2959,79,2024-08-02 06:51:52,158151.6833,Online,0
2960,79,2024-09-02 06:51:52,158151.6833,Cash,1
2961,79,2024-10-02 06:51:52,158151.6833,Cheque,0
2962,79,2024-11-02 06:51:52,158151.6833,Cash,1
2963,79,2024-12-02 06:51:52,158151.6833,Online,0
2964,79,2025-01-02 06:51:52,158151.6833,Cheque,0
2965,79,2025-02-02 06:51:52,158151.6833,Cash,0
2966,79,2025-03-02 06:51:52,158151.6833,Cheque,0
2967,79,2025-04-02 06:51:52,158151.6833,Cheque,0
2968,79,2025-05-02 06:51:52,158151.6833,Cheque,0
2969,79,2025-06-02 06:51:52,158151.6833,Online,0
2970,79,2025-07-02 06:51:52,158151.6833,Online,1
2971,79,2025-08-02 06:51:52,158151.6833,Cash,0
2972,79,2025-09-02 06:51:52,158151.6833,Cash,0
2973,79,2025-10-02 06:51:52,158151.6833,Cheque,0
2974,79,2025-11-02 06:51:52,158151.6833,Online,0
2975,79,2025-12-02 06:51:52,158151.6833,Cheque,0
2976,79,2026-01-02 06:51:52,158151.6833,Cheque,0
2977,79,2026-02-02 06:51:52,158151.6833,Cash,1
2978,79,2026-03-02 06:51:52,158151.6833,Online,0
2979,79,2026-04-02 06:51:52,158151.6833,Online,0
2980,79,2026-05-02 06:51:52,158151.6833,Cheque,0
2981,79,2026-06-02 06:51:52,158151.6833,Cash,0
2982,79,2026-07-02 06:51:52,158151.6833,Online,0
2983,79,2026-08-02 06:51:52,158151.6833,Cheque,0
2984,79,2026-09-02 06:51:52,158151.6833,Cheque,1
2985,79,2026-10-02 06:51:52,158151.6833,Online,0
2986,79,2026-11-02 06:51:52,158151.6833,Cheque,0
2987,79,2026-12-02 06:51:52,158151.6833,Cash,0
2988,79,2027-01-02 06:51:52,158151.6833,Online,0
2989,79,2027-02-02 06:51:52,158151.6833,Online,0
2990,79,2027-03-02 06:51:52,158151.6833,Online,0
2991,79,2027-04-02 06:51:52,158151.6833,Cash,0
2992,79,2027-05-02 06:51:52,158151.6833,Online,0
2993,79,2027-06-02 06:51:52,158151.6833,Online,0
2994,79,2027-07-02 06:51:52,158151.6833,Cash,0
2995,79,2027-08-02 06:51:52,158151.6833,Online,1
2996,79,2027-09-02 06:51:52,158151.6833,Online,1
2997,79,2027-10-02 06:51:52,158151.6833,Online,0
2998,79,2027-11-02 06:51:52,158151.6833,Cheque,0
2999,79,2027-12-02 06:51:52,158151.6833,Online,0
3000,79,2028-01-02 06:51:52,158151.6833,Cheque,0
3001,80,2022-06-17 18:02:49,363390.4167,Cheque,0
3002,80,2022-07-17 18:02:49,363390.4167,Cheque,0
3003,80,2022-08-17 18:02:49,363390.4167,Cash,0
3004,80,2022-09-17 18:02:49,363390.4167,Cash,0
3005,80,2022-10-17 18:02:49,363390.4167,Cash,0
3006,80,2022-11-17 18:02:49,363390.4167,Cash,0
3007,80,2022-12-17 18:02:49,363390.4167,Cash,0
3008,80,2023-01-17 18:02:49,363390.4167,Cheque,0
3009,80,2023-02-17 18:02:49,363390.4167,Cheque,1
3010,80,2023-03-17 18:02:49,363390.4167,Online,0
3011,80,2023-04-17 18:02:49,363390.4167,Online,1
3012,80,2023-05-17 18:02:49,363390.4167,Online,0
3013,80,2023-06-17 18:02:49,363390.4167,Cheque,0
3014,80,2023-07-17 18:02:49,363390.4167,Cheque,0
3015,80,2023-08-17 18:02:49,363390.4167,Cash,0
3016,80,2023-09-17 18:02:49,363390.4167,Online,0
3017,80,2023-10-17 18:02:49,363390.4167,Online,0
3018,80,2023-11-17 18:02:49,363390.4167,Cheque,0
3019,80,2023-12-17 18:02:49,363390.4167,Cheque,0
3020,80,2024-01-17 18:02:49,363390.4167,Online,0
3021,80,2024-02-17 18:02:49,363390.4167,Cash,0
3022,80,2024-03-17 18:02:49,363390.4167,Cash,0
3023,80,2024-04-17 18:02:49,363390.4167,Cash,0
3024,80,2024-05-17 18:02:49,363390.4167,Cash,0
3025,81,2020-08-18 06:13:08,81484.08333,Cheque,0
3026,81,2020-09-18 06:13:08,81484.08333,Cash,0
3027,81,2020-10-18 06:13:08,81484.08333,Cheque,0
3028,81,2020-11-18 06:13:08,81484.08333,Online,0
3029,81,2020-12-18 06:13:08,81484.08333,Cash,0
3030,81,2021-01-18 06:13:08,81484.08333,Online,0
3031,81,2021-02-18 06:13:08,81484.08333,Cash,0
3032,81,2021-03-18 06:13:08,81484.08333,Online,1
3033,81,2021-04-18 06:13:08,81484.08333,Cheque,0
3034,81,2021-05-18 06:13:08,81484.08333,Online,0
3035,81,2021-06-18 06:13:08,81484.08333,Cash,0
3036,81,2021-07-18 06:13:08,81484.08333,Cash,0
3037,81,2021-08-18 06:13:08,81484.08333,Cheque,0
3038,81,2021-09-18 06:13:08,81484.08333,Cheque,0
3039,81,2021-10-18 06:13:08,81484.08333,Cheque,0
3040,81,2021-11-18 06:13:08,81484.08333,Cheque,0
3041,81,2021-12-18 06:13:08,81484.08333,Cheque,0
3042,81,2022-01-18 06:13:08,81484.08333,Online,0
3043,81,2022-02-18 06:13:08,81484.08333,Cheque,0
3044,81,2022-03-18 06:13:08,81484.08333,Cheque,0
3045,81,2022-04-18 06:13:08,81484.08333,Cheque,0
3046,81,2022-05-18 06:13:08,81484.08333,Online,0
3047,81,2022-06-18 06:13:08,81484.08333,Cash,1
3048,81,2022-07-18 06:13:08,81484.08333,Cash,0
3049,81,2022-08-18 06:13:08,81484.08333,Cheque,0
3050,81,2022-09-18 06:13:08,81484.08333,Cash,0
3051,81,2022-10-18 06:13:08,81484.08333,Cheque,0
3052,81,2022-11-18 06:13:08,81484.08333,Cheque,0
3053,81,2022-12-18 06:13:08,81484.08333,Cheque,0
3054,81,2023-01-18 06:13:08,81484.08333,Online,0
3055,81,2023-02-18 06:13:08,81484.08333,Cash,0
3056,81,2023-03-18 06:13:08,81484.08333,Online,0
3057,81,2023-04-18 06:13:08,81484.08333,Cash,0
3058,81,2023-05-18 06:13:08,81484.08333,Cash,0
3059,81,2023-06-18 06:13:08,81484.08333,Online,0
3060,81,2023-07-18 06:13:08,81484.08333,Cash,1
3061,82,2022-11-09 20:59:20,61083.83333,Cheque,0
3062,82,2022-12-09 20:59:20,61083.83333,Cheque,0
3063,82,2023-01-09 20:59:20,61083.83333,Cheque,1
3064,82,2023-02-09 20:59:20,61083.83333,Cheque,0
3065,82,2023-03-09 20:59:20,61083.83333,Cheque,1
3066,82,2023-04-09 20:59:20,61083.83333,Online,0
3067,82,2023-05-09 20:59:20,61083.83333,Cash,0
3068,82,2023-06-09 20:59:20,61083.83333,Cash,0
3069,82,2023-07-09 20:59:20,61083.83333,Online,0
3070,82,2023-08-09 20:59:20,61083.83333,Online,0
3071,82,2023-09-09 20:59:20,61083.83333,Cheque,0
3072,82,2023-10-09 20:59:20,61083.83333,Cash,1
3073,82,2023-11-09 20:59:20,61083.83333,Cheque,0
3074,82,2023-12-09 20:59:20,61083.83333,Online,0
3075,82,2024-01-09 20:59:20,61083.83333,Cash,1
3076,82,2024-02-09 20:59:20,61083.83333,Online,0
3077,82,2024-03-09 20:59:20,61083.83333,Cash,0
3078,82,2024-04-09 20:59:20,61083.83333,Online,1
3079,82,2024-05-09 20:59:20,61083.83333,Cheque,0
3080,82,2024-06-09 20:59:20,61083.83333,Cash,0
3081,82,2024-07-09 20:59:20,61083.83333,Cash,0
3082,82,2024-08-09 20:59:20,61083.83333,Cheque,0
3083,82,2024-09-09 20:59:20,61083.83333,Online,0
3084,82,2024-10-09 20:59:20,61083.83333,Cheque,1
3085,83,2023-02-25 17:19:58,483567.5,Online,0
3086,83,2023-03-25 17:19:58,483567.5,Cash,0
3087,83,2023-04-25 17:19:58,483567.5,Cash,1
3088,83,2023-05-25 17:19:58,483567.5,Online,0
3089,83,2023-06-25 17:19:58,483567.5,Cheque,0
3090,83,2023-07-25 17:19:58,483567.5,Cash,1
3091,83,2023-08-25 17:19:58,483567.5,Online,0
3092,83,2023-09-25 17:19:58,483567.5,Cash,0
3093,83,2023-10-25 17:19:58,483567.5,Online,0
3094,83,2023-11-25 17:19:58,483567.5,Online,0
3095,83,2023-12-25 17:19:58,483567.5,Cheque,0
3096,83,2024-01-25 17:19:58,483567.5,Online,0
3097,84,2024-08-09 11:50:25,25902.08333,Online,0
3098,84,2024-09-09 11:50:25,25902.08333,Online,1
3099,84,2024-10-09 11:50:25,25902.08333,Cheque,0
3100,84,2024-11-09 11:50:25,25902.08333,Online,0
3101,84,2024-12-09 11:50:25,25902.08333,Online,0
3102,84,2025-01-09 11:50:25,25902.08333,Online,0
3103,84,2025-02-09 11:50:25,25902.08333,Cheque,0
3104,84,2025-03-09 11:50:25,25902.08333,Cash,0
3105,84,2025-04-09 11:50:25,25902.08333,Online,0
3106,84,2025-05-09 11:50:25,25902.08333,Cash,0
3107,84,2025-06-09 11:50:25,25902.08333,Online,0
3108,84,2025-07-09 11:50:25,25902.08333,Online,1
3109,84,2025-08-09 11:50:25,25902.08333,Online,0
3110,84,2025-09-09 11:50:25,25902.08333,Cheque,1
3111,84,2025-10-09 11:50:25,25902.08333,Cheque,0
3112,84,2025-11-09 11:50:25,25902.08333,Cheque,1
3113,84,2025-12-09 11:50:25,25902.08333,Online,0
3114,84,2026-01-09 11:50:25,25902.08333,Online,0
3115,84,2026-02-09 11:50:25,25902.08333,Online,1
3116,84,2026-03-09 11:50:25,25902.08333,Cash,0
3117,84,2026-04-09 11:50:25,25902.08333,Online,0
3118,84,2026-05-09 11:50:25,25902.08333,Cheque,0
3119,84,2026-06-09 11:50:25,25902.08333,Cash,0
3120,84,2026-07-09 11:50:25,25902.08333,Cheque,0
3121,85,2023-11-02 20:03:18,377214.6667,Online,1
3122,85,2023-12-02 20:03:18,377214.6667,Cheque,0
3123,85,2024-01-02 20:03:18,377214.6667,Cash,0
3124,85,2024-02-02 20:03:18,377214.6667,Cash,0
3125,85,2024-03-02 20:03:18,377214.6667,Online,0
3126,85,2024-04-02 20:03:18,377214.6667,Cash,0
3127,85,2024-05-02 20:03:18,377214.6667,Cash,1
3128,85,2024-06-02 20:03:18,377214.6667,Cheque,1
3129,85,2024-07-02 20:03:18,377214.6667,Cheque,0
3130,85,2024-08-02 20:03:18,377214.6667,Cash,0
3131,85,2024-09-02 20:03:18,377214.6667,Cash,0
3132,85,2024-10-02 20:03:18,377214.6667,Cheque,1
3133,86,2024-09-08 16:16:17,735377.75,Cheque,0
3134,86,2024-10-08 16:16:17,735377.75,Cash,0
3135,86,2024-11-08 16:16:17,735377.75,Cheque,0
3136,86,2024-12-08 16:16:17,735377.75,Cheque,0
3137,86,2025-01-08 16:16:17,735377.75,Cash,0
3138,86,2025-02-08 16:16:17,735377.75,Cheque,0
3139,86,2025-03-08 16:16:17,735377.75,Cash,0
3140,86,2025-04-08 16:16:17,735377.75,Cash,0
3141,86,2025-05-08 16:16:17,735377.75,Cheque,0
3142,86,2025-06-08 16:16:17,735377.75,Cheque,1
3143,86,2025-07-08 16:16:17,735377.75,Cheque,0
3144,86,2025-08-08 16:16:17,735377.75,Cash,0
3145,87,2022-01-01 15:11:12,121408.0417,Cash,0
3146,87,2022-02-01 15:11:12,121408.0417,Cash,1
3147,87,2022-03-01 15:11:12,121408.0417,Cheque,0
3148,87,2022-04-01 15:11:12,121408.0417,Cash,0
3149,87,2022-05-01 15:11:12,121408.0417,Cash,1
3150,87,2022-06-01 15:11:12,121408.0417,Online,1
3151,87,2022-07-01 15:11:12,121408.0417,Cheque,0
3152,87,2022-08-01 15:11:12,121408.0417,Cheque,1
3153,87,2022-09-01 15:11:12,121408.0417,Cash,0
3154,87,2022-10-01 15:11:12,121408.0417,Online,0
3155,87,2022-11-01 15:11:12,121408.0417,Online,0
3156,87,2022-12-01 15:11:12,121408.0417,Cash,1
3157,87,2023-01-01 15:11:12,121408.0417,Online,1
3158,87,2023-02-01 15:11:12,121408.0417,Cash,0
3159,87,2023-03-01 15:11:12,121408.0417,Cash,0
3160,87,2023-04-01 15:11:12,121408.0417,Online,0
3161,87,2023-05-01 15:11:12,121408.0417,Cheque,0
3162,87,2023-06-01 15:11:12,121408.0417,Cash,0
3163,87,2023-07-01 15:11:12,121408.0417,Cash,0
3164,87,2023-08-01 15:11:12,121408.0417,Online,0
3165,87,2023-09-01 15:11:12,121408.0417,Cheque,0
3166,87,2023-10-01 15:11:12,121408.0417,Cheque,0
3167,87,2023-11-01 15:11:12,121408.0417,Cash,0
3168,87,2023-12-01 15:11:12,121408.0417,Cash,1
3169,88,2023-05-06 07:02:23,137751.3056,Cash,0
3170,88,2023-06-06 07:02:23,137751.3056,Online,0
3171,88,2023-07-06 07:02:23,137751.3056,Online,0
3172,88,2023-08-06 07:02:23,137751.3056,Cash,0
3173,88,2023-09-06 07:02:23,137751.3056,Cheque,0
3174,88,2023-10-06 07:02:23,137751.3056,Cheque,0
3175,88,2023-11-06 07:02:23,137751.3056,Cash,0
3176,88,2023-12-06 07:02:23,137751.3056,Cash,0
3177,88,2024-01-06 07:02:23,137751.3056,Online,0
3178,88,2024-02-06 07:02:23,137751.3056,Cash,1
3179,88,2024-03-06 07:02:23,137751.3056,Cheque,0
3180,88,2024-04-06 07:02:23,137751.3056,Cash,1
3181,88,2024-05-06 07:02:23,137751.3056,Online,1
3182,88,2024-06-06 07:02:23,137751.3056,Online,0
3183,88,2024-07-06 07:02:23,137751.3056,Cash,0
3184,88,2024-08-06 07:02:23,137751.3056,Cash,0
3185,88,2024-09-06 07:02:23,137751.3056,Cash,0
3186,88,2024-10-06 07:02:23,137751.3056,Online,0
3187,88,2024-11-06 07:02:23,137751.3056,Cheque,0
3188,88,2024-12-06 07:02:23,137751.3056,Cash,0
3189,88,2025-01-06 07:02:23,137751.3056,Cheque,0
3190,88,2025-02-06 07:02:23,137751.3056,Cash,0
3191,88,2025-03-06 07:02:23,137751.3056,Cash,1
3192,88,2025-04-06 07:02:23,137751.3056,Cheque,0
3193,88,2025-05-06 07:02:23,137751.3056,Cheque,0
3194,88,2025-06-06 07:02:23,137751.3056,Online,0
3195,88,2025-07-06 07:02:23,137751.3056,Cheque,0
3196,88,2025-08-06 07:02:23,137751.3056,Cheque,0
3197,88,2025-09-06 07:02:23,137751.3056,Cheque,0
3198,88,2025-10-06 07:02:23,137751.3056,Cash,0
3199,88,2025-11-06 07:02:23,137751.3056,Cash,0
3200,88,2025-12-06 07:02:23,137751.3056,Online,0
3201,88,2026-01-06 07:02:23,137751.3056,Cash,0
3202,88,2026-02-06 07:02:23,137751.3056,Online,0
3203,88,2026-03-06 07:02:23,137751.3056,Online,0
